attendance_id,employee_id,attendance_date,hours_worked
2468,681,2025-06-28 14:05:26.454537,2.0
2469,1182,2026-05-01 14:05:26.454543,4.0
2470,555,2026-02-13 14:05:26.454549,3.0
2471,467,2026-03-24 14:05:26.454553,6.0
153,1064,2025-10-25 14:05:26.454557,3.0
2473,523,2026-03-23 14:05:26.454562,7.0
2474,766,2025-07-29 14:05:26.454566,0.0
2475,1164,2026-02-15 14:05:26.454571,9.0
2476,1139,2025-07-01 14:05:26.454575,8.0
2477,776,2025-07-09 14:05:26.454579,9.0
2478,1196,2025-07-14 14:05:26.454584,0.0
17,1148,2026-01-21 14:05:26.454588,1.0
2480,1173,2026-01-29 14:05:26.454594,2.0
2481,17,2026-05-15 14:05:26.454598,10.0
2482,732,2025-08-19 14:05:26.454603,5.0
2483,421,2026-03-28 14:05:26.454608,9.0
2484,205,2025-11-13 14:05:26.454612,6.0
2485,798,2025-06-14 14:05:26.454616,0.0
2486,1012,2025-09-03 14:05:26.454623,
2487,473,2026-03-27 14:05:26.454628,9.0
2488,223,2026-03-29 14:05:26.454633,4.0
2489,528,2026-04-13 14:05:26.454637,8.0
2490,807,2026-02-23 14:05:26.454641,
2491,1132,2026-01-05 14:05:26.454646,7.0
2492,838,2026-02-17 14:05:26.454650,4.0
2493,830,2026-05-05 14:05:26.454654,5.0
2494,274,2025-09-11 14:05:26.454658,4.0
2495,8,2026-04-18 14:05:26.454662,8.0
2496,977,2026-01-08 14:05:26.454667,0.0
2497,1195,2026-01-16 14:05:26.454672,3.0
2498,170,2025-12-29 14:05:26.454680,2.0
2499,644,2026-02-22 14:05:26.454684,6.0
2500,622,2025-11-07 14:05:26.454689,4.0
2501,950,2025-11-16 14:05:26.454695,4.0
2502,638,2026-03-23 14:05:26.454700,
2503,351,2026-01-03 14:05:26.454705,3.0
2504,156,2026-05-21 14:05:26.454710,1.0
88,412,2025-12-05 14:05:26.454715,3.0
2506,164,2025-11-21 14:05:26.454720,3.0
2507,176,2025-09-22 14:05:26.454725,
2508,592,2026-02-22 14:05:26.454729,5.0
2509,1031,2026-02-18 14:05:26.454734,2.0
2510,384,2025-09-25 14:05:26.454739,10.0
2511,366,2026-03-01 14:05:26.454744,4.0
2512,57,2025-07-01 14:05:26.454749,7.0
2513,704,2025-11-17 14:05:26.454754,8.0
2514,727,2026-02-11 14:05:26.454759,0.0
58,101,2025-06-18 14:05:26.454764,5.0
2516,439,2026-02-23 14:05:26.454770,2.0
2517,547,2025-12-04 14:05:26.454774,1.0
2518,911,2025-11-25 14:05:26.454869,6.0
96,684,2026-02-26 14:05:26.454922,7.0
2520,865,2025-11-25 14:05:26.454929,6.0
2521,838,2026-04-05 14:05:26.454933,
2522,1095,2025-09-25 14:05:26.454939,6.0
2523,1164,2026-04-16 14:05:26.454943,2.0
2524,216,2026-02-14 14:05:26.454957,3.0
2525,1055,2025-06-24 14:05:26.454962,10.0
2526,625,2026-03-22 14:05:26.454967,9.0
2527,244,2025-07-07 14:05:26.454972,8.0
2528,274,2025-06-26 14:05:26.454977,
2529,304,2025-08-20 14:05:26.454985,1.0
2530,280,2025-07-05 14:05:26.454991,10.0
2531,397,2026-02-02 14:05:26.454995,6.0
2532,430,2025-06-20 14:05:26.455000,0.0
2533,225,2026-05-13 14:05:26.455004,6.0
2534,1142,2025-10-29 14:05:26.455010,5.0
2535,1166,2025-07-19 14:05:26.455015,10.0
2536,598,2026-02-24 14:05:26.455019,3.0
2537,213,2025-08-16 14:05:26.455024,0.0
2538,496,2025-11-17 14:05:26.455028,6.0
2539,1153,2026-05-16 14:05:26.455033,
2540,1022,2025-12-11 14:05:26.455038,8.0
2541,568,2026-06-06 14:05:26.455043,9.0
2542,194,2026-05-02 14:05:26.455048,10.0
2543,653,2025-08-30 14:05:26.455055,0.0
2544,1076,2025-12-11 14:05:26.455059,6.0
2545,532,2025-07-13 14:05:26.455064,0.0
2546,1042,2025-07-14 14:05:26.455069,3.0
2547,124,2025-11-19 14:05:26.455073,
2548,553,2026-02-01 14:05:26.455078,3.0
2549,128,2026-01-09 14:05:26.455082,0.0
2550,681,2025-09-13 14:05:26.455087,0.0
2551,13,2026-05-14 14:05:26.455091,9.0
2552,437,2026-05-31 14:05:26.455096,9.0
2553,282,2025-09-12 14:05:26.455100,6.0
2554,235,2025-10-10 14:05:26.455105,3.0
2555,47,2025-12-31 14:05:26.455109,1.0
2556,701,2025-07-30 14:05:26.455113,1.0
2557,154,2026-02-18 14:05:26.455119,8.0
2558,819,2025-08-28 14:05:26.455123,10.0
2559,59,2026-01-20 14:05:26.455127,6.0
2560,366,2026-04-18 14:05:26.455187,1.0
2561,1176,2026-01-06 14:05:26.455192,9.0
2562,655,2026-05-18 14:05:26.455205,7.0
2563,42,2025-10-01 14:05:26.455210,3.0
2564,225,2025-09-02 14:05:26.455214,9.0
2565,676,2025-11-21 14:05:26.455219,10.0
2566,67,2025-11-30 14:05:26.455224,3.0
2567,328,2025-07-19 14:05:26.455228,
2568,235,2026-04-03 14:05:26.455233,6.0
2569,482,2025-07-11 14:05:26.455237,9.0
2570,800,2025-10-17 14:05:26.455242,4.0
2571,348,2026-04-23 14:05:26.455246,8.0
2572,1112,2026-05-27 14:05:26.455278,6.0
2573,637,2026-05-18 14:05:26.455283,8.0
2574,453,2025-06-08 14:05:26.455288,
2575,309,2026-02-27 14:05:26.455293,6.0
2576,110,2025-10-09 14:05:26.455298,1.0
2577,546,2025-06-30 14:05:26.455302,4.0
2578,21,2026-05-26 14:05:26.455307,8.0
2579,6,2026-04-22 14:05:26.455311,7.0
2580,453,2026-06-07 14:05:26.455316,7.0
2581,617,2025-08-30 14:05:26.455322,0.0
2582,521,2025-11-13 14:05:26.455327,3.0
2583,563,2025-11-19 14:05:26.455331,2.0
2584,1194,2025-09-12 14:05:26.455335,4.0
2585,960,2026-04-15 14:05:26.455339,4.0
2586,941,2026-05-14 14:05:26.455344,7.0
198,272,2025-09-12 14:05:26.455348,6.0
2588,390,2025-12-03 14:05:26.455353,7.0
2589,915,2026-04-30 14:05:26.455358,7.0
2590,813,2025-12-28 14:05:26.455363,6.0
2591,319,2026-04-03 14:05:26.455368,8.0
2592,230,2025-11-14 14:05:26.455372,4.0
2593,1155,2025-12-22 14:05:26.455376,9.0
2594,422,2025-07-04 14:05:26.455381,8.0
2595,631,2026-04-15 14:05:26.455386,1.0
2596,437,2026-04-28 14:05:26.455390,10.0
2597,1175,2025-10-10 14:05:26.455395,9.0
2598,995,2025-06-18 14:05:26.455400,8.0
2599,332,2025-06-25 14:05:26.455404,2.0
2600,941,2025-12-22 14:05:26.455409,6.0
2601,310,2025-11-07 14:05:26.455413,2.0
2602,173,2025-06-24 14:05:26.455418,7.0
2603,152,2025-12-07 14:05:26.455422,2.0
2604,1151,2025-12-29 14:05:26.455427,7.0
2605,324,2025-12-05 14:05:26.455431,6.0
2606,1113,2025-10-28 14:05:26.455435,8.0
2607,898,2025-11-23 14:05:26.455439,0.0
2608,365,2026-01-04 14:05:26.455443,1.0
2609,922,2025-08-10 14:05:26.455448,1.0
2610,639,2025-06-12 14:05:26.455452,5.0
2611,617,2026-03-20 14:05:26.455457,5.0
2612,923,2026-04-05 14:05:26.455461,
2613,674,2026-02-18 14:05:26.455466,3.0
2614,733,2026-02-13 14:05:26.455472,0.0
2615,852,2025-07-29 14:05:26.455476,4.0
2616,37,2025-07-03 14:05:26.455481,6.0
2617,684,2025-08-31 14:05:26.455485,3.0
2618,1085,2025-08-21 14:05:26.455489,4.0
2619,896,2025-09-21 14:05:26.455494,10.0
2620,899,2026-04-04 14:05:26.455498,8.0
2621,477,2025-06-07 14:05:26.455503,3.0
2622,84,2025-09-02 14:05:26.455508,0.0
123,209,2026-01-19 14:05:26.455512,2.0
2624,1197,2026-01-22 14:05:26.455517,4.0
2625,240,2025-11-13 14:05:26.455521,10.0
2626,205,2026-04-17 14:05:26.455525,2.0
2627,813,2025-12-28 14:05:26.455529,8.0
2628,616,2025-10-24 14:05:26.455534,8.0
2629,653,2025-09-11 14:05:26.455539,9.0
2630,1056,2026-01-23 14:05:26.455543,6.0
2631,65,2025-12-24 14:05:26.455547,0.0
2632,58,2026-03-21 14:05:26.455551,2.0
2633,893,2025-08-20 14:05:26.455556,0.0
105,120,2025-09-27 14:05:26.455560,6.0
2635,1082,2025-08-17 14:05:26.455565,7.0
2636,766,2026-03-18 14:05:26.455570,2.0
2637,239,2025-10-17 14:05:26.455574,6.0
2638,697,2026-04-09 14:05:26.455579,5.0
2639,466,2025-11-02 14:05:26.455583,3.0
2640,68,2026-02-22 14:05:26.455588,8.0
2641,165,2025-09-01 14:05:26.455592,10.0
2642,414,2025-08-11 14:05:26.455596,6.0
2643,876,2025-08-18 14:05:26.455601,9.0
2644,571,2025-10-06 14:05:26.455605,9.0
2645,977,2025-08-17 14:05:26.455610,4.0
2646,1184,2025-08-28 14:05:26.455615,6.0
2647,938,2026-04-22 14:05:26.455619,9.0
2648,178,2025-09-21 14:05:26.455624,3.0
2649,376,2025-11-28 14:05:26.455628,5.0
2650,244,2026-02-20 14:05:26.455633,0.0
2651,767,2025-10-31 14:05:26.455637,7.0
2652,1008,2025-11-21 14:05:26.455641,7.0
2653,1076,2025-09-08 14:05:26.455645,1.0
2654,2,2026-02-09 14:05:26.455650,3.0
2655,164,2025-09-09 14:05:26.455654,0.0
2656,1152,2025-10-11 14:05:26.455659,0.0
2657,537,2025-12-18 14:05:26.455663,6.0
2658,590,2025-12-02 14:05:26.455667,0.0
2659,528,2025-12-12 14:05:26.455672,8.0
2660,256,2025-08-11 14:05:26.455676,7.0
2661,1180,2026-01-18 14:05:26.455681,8.0
2662,583,2025-12-02 14:05:26.455685,8.0
2663,957,2025-11-01 14:05:26.455689,9.0
2664,371,2026-03-26 14:05:26.455693,3.0
190,448,2025-12-21 14:05:26.455698,3.0
2666,508,2026-03-17 14:05:26.455703,9.0
2667,1074,2025-12-17 14:05:26.455707,1.0
2668,84,2025-10-16 14:05:26.455711,9.0
2669,50,2026-04-20 14:05:26.455716,5.0
2670,344,2025-11-17 14:05:26.455720,10.0
2671,297,2026-02-09 14:05:26.455725,1.0
2672,748,2026-01-03 14:05:26.455729,4.0
2673,851,2025-08-04 14:05:26.455733,10.0
2674,391,2026-05-26 14:05:26.455738,3.0
2675,30,2026-03-03 14:05:26.455742,3.0
2676,221,2025-08-07 14:05:26.455747,6.0
2677,371,2026-01-20 14:05:26.455751,2.0
2678,1110,2025-10-05 14:05:26.455755,8.0
2679,681,2025-06-24 14:05:26.455760,7.0
2680,1126,2025-11-27 14:05:26.455764,6.0
2681,607,2026-04-23 14:05:26.455769,6.0
2682,258,2025-06-16 14:05:26.455774,7.0
2683,884,2026-03-07 14:05:26.455778,4.0
2684,618,2026-01-05 14:05:26.455782,5.0
2685,679,2025-08-28 14:05:26.455786,1.0
2686,639,2026-01-08 14:05:26.455792,4.0
2687,696,2026-01-02 14:05:26.455797,7.0
2688,18,2026-04-22 14:05:26.455801,1.0
2689,347,2025-07-09 14:05:26.455806,6.0
2690,369,2025-07-08 14:05:26.455810,4.0
2691,912,2026-02-08 14:05:26.455814,6.0
2692,893,2025-09-06 14:05:26.455818,1.0
2693,480,2025-11-14 14:05:26.455823,
2694,364,2025-12-12 14:05:26.455827,9.0
2695,606,2025-06-26 14:05:26.455832,7.0
2696,336,2025-12-16 14:05:26.455836,9.0
2697,325,2026-03-16 14:05:26.455841,6.0
2698,940,2026-04-25 14:05:26.455845,7.0
2699,240,2026-03-29 14:05:26.455850,6.0
2700,1069,2025-06-18 14:05:26.455854,3.0
2701,1087,2025-08-08 14:05:26.455858,8.0
2702,660,2025-06-27 14:05:26.455863,0.0
2703,1049,2026-02-02 14:05:26.455867,8.0
2704,477,2025-10-28 14:05:26.455871,9.0
2705,364,2025-08-16 14:05:26.455875,7.0
2706,2,2025-11-07 14:05:26.455880,
2707,465,2025-11-25 14:05:26.455884,9.0
2708,128,2025-07-08 14:05:26.455889,4.0
2709,1085,2025-06-19 14:05:26.455893,0.0
2710,680,2026-02-24 14:05:26.455898,6.0
2711,847,2026-02-27 14:05:26.455903,4.0
2712,822,2025-09-01 14:05:26.455907,8.0
2713,494,2026-06-05 14:05:26.455912,10.0
2714,153,2025-11-15 14:05:26.455916,2.0
2715,272,2025-10-29 14:05:26.455921,2.0
2716,781,2026-05-24 14:05:26.455925,4.0
2717,255,2025-12-01 14:05:26.455929,5.0
2718,559,2025-08-19 14:05:26.455934,10.0
2719,974,2026-04-22 14:05:26.455938,2.0
2720,535,2025-09-29 14:05:26.455942,10.0
2721,984,2025-12-23 14:05:26.455964,9.0
2722,352,2026-01-08 14:05:26.455968,0.0
2723,63,2026-02-18 14:05:26.455972,7.0
2724,1176,2026-05-29 14:05:26.455977,8.0
2725,916,2026-05-05 14:05:26.455981,1.0
2726,30,2025-06-28 14:05:26.455986,1.0
2727,537,2025-10-26 14:05:26.455991,7.0
2728,426,2026-03-30 14:05:26.455996,10.0
2729,817,2026-04-25 14:05:26.456000,5.0
2730,1166,2025-11-24 14:05:26.456004,4.0
2731,604,2026-01-23 14:05:26.456008,5.0
2732,1143,2026-02-07 14:05:26.456014,1.0
2733,1047,2025-06-15 14:05:26.456019,8.0
2734,836,2025-10-29 14:05:26.456024,10.0
2735,483,2025-09-12 14:05:26.456029,8.0
2736,494,2026-03-06 14:05:26.456035,4.0
2737,490,2025-12-04 14:05:26.456039,1.0
2738,409,2025-12-27 14:05:26.456044,6.0
2739,1087,2026-05-14 14:05:26.456049,8.0
2740,838,2025-08-05 14:05:26.456054,0.0
2741,1079,2026-01-29 14:05:26.456059,7.0
2742,232,2025-11-22 14:05:26.456064,1.0
2743,608,2025-07-02 14:05:26.456068,0.0
2744,630,2025-06-13 14:05:26.456073,4.0
2745,1091,2026-03-30 14:05:26.456077,1.0
2746,903,2026-04-27 14:05:26.456081,6.0
2747,287,2025-11-26 14:05:26.456086,1.0
2748,777,2025-08-27 14:05:26.456090,3.0
2749,113,2025-08-23 14:05:26.456095,10.0
2750,194,2025-10-25 14:05:26.456099,10.0
2751,56,2025-07-09 14:05:26.456103,1.0
2752,962,2026-02-13 14:05:26.456111,5.0
2753,203,2026-04-24 14:05:26.456115,10.0
2754,1013,2025-08-07 14:05:26.456120,0.0
2755,723,2025-09-17 14:05:26.456124,0.0
2756,470,2025-09-06 14:05:26.456129,10.0
2757,1176,2026-01-10 14:05:26.456133,3.0
2758,178,2025-07-11 14:05:26.456203,10.0
2759,430,2026-05-28 14:05:26.456210,10.0
2760,453,2025-08-20 14:05:26.456214,8.0
2761,80,2026-02-11 14:05:26.456218,
2762,140,2025-11-30 14:05:26.456223,6.0
2763,702,2025-08-15 14:05:26.456228,6.0
2764,611,2026-04-16 14:05:26.456232,0.0
2765,230,2026-03-25 14:05:26.456237,6.0
2766,368,2026-02-28 14:05:26.456241,8.0
2767,536,2026-04-17 14:05:26.456246,
2768,761,2026-02-10 14:05:26.456251,3.0
2769,692,2026-02-06 14:05:26.456256,9.0
2770,1022,2025-10-03 14:05:26.456260,7.0
2771,923,2025-09-10 14:05:26.456284,7.0
2772,628,2026-03-02 14:05:26.456289,10.0
2773,5,2026-05-21 14:05:26.456294,9.0
2774,1199,2025-10-21 14:05:26.456298,6.0
2775,795,2025-09-21 14:05:26.456301,9.0
2776,346,2025-10-18 14:05:26.456306,6.0
2777,877,2025-06-29 14:05:26.456312,0.0
2778,258,2026-05-12 14:05:26.456317,4.0
2779,974,2026-02-28 14:05:26.456321,4.0
2780,496,2026-04-11 14:05:26.456326,0.0
2781,477,2026-03-21 14:05:26.456330,3.0
2782,278,2025-06-14 14:05:26.456335,6.0
2783,268,2025-07-24 14:05:26.456340,4.0
2784,1186,2025-12-17 14:05:26.456352,9.0
2785,995,2026-02-28 14:05:26.456356,6.0
2786,296,2025-09-19 14:05:26.456361,8.0
2787,466,2025-12-09 14:05:26.456366,4.0
2788,504,2025-08-24 14:05:26.456371,3.0
2789,825,2026-05-21 14:05:26.456376,1.0
2790,599,2025-08-20 14:05:26.456380,5.0
2791,779,2026-05-10 14:05:26.456385,1.0
2792,571,2025-07-03 14:05:26.456390,7.0
2793,82,2025-07-12 14:05:26.456395,4.0
2794,107,2025-07-13 14:05:26.456399,0.0
2795,257,2025-12-15 14:05:26.456405,3.0
2796,953,2025-08-18 14:05:26.456410,9.0
2797,1128,2025-10-02 14:05:26.456414,10.0
2798,79,2026-04-15 14:05:26.456419,9.0
2799,505,2025-08-24 14:05:26.456424,2.0
2800,189,2026-04-22 14:05:26.456429,5.0
2801,628,2026-03-18 14:05:26.456434,
2802,474,2025-07-12 14:05:26.456439,0.0
2803,273,2025-12-23 14:05:26.456444,3.0
2804,418,2025-12-01 14:05:26.456450,
2805,409,2025-10-19 14:05:26.456455,5.0
2806,877,2025-08-07 14:05:26.456460,8.0
2807,1002,2026-02-15 14:05:26.456464,7.0
2808,951,2025-08-20 14:05:26.456468,5.0
2809,1060,2025-07-11 14:05:26.456473,5.0
2810,732,2026-04-13 14:05:26.456478,8.0
2811,837,2025-08-16 14:05:26.456482,5.0
2812,460,2026-05-27 14:05:26.456487,3.0
2813,862,2025-12-30 14:05:26.456491,6.0
2814,853,2025-08-04 14:05:26.456496,10.0
2815,20,2025-07-21 14:05:26.456501,5.0
2816,359,2025-07-19 14:05:26.456510,1.0
2817,718,2025-09-01 14:05:26.456515,10.0
2818,438,2025-07-26 14:05:26.456519,4.0
2819,161,2025-11-02 14:05:26.456524,7.0
2820,407,2025-08-17 14:05:26.456528,6.0
2821,1198,2026-01-18 14:05:26.456532,2.0
2822,722,2025-11-13 14:05:26.456536,10.0
2823,814,2026-01-26 14:05:26.456540,7.0
2824,1119,2025-11-02 14:05:26.456545,8.0
2825,2,2026-02-06 14:05:26.456550,5.0
2826,599,2025-08-02 14:05:26.456555,6.0
2827,269,2025-11-12 14:05:26.456560,0.0
2828,196,2025-12-09 14:05:26.456565,7.0
2829,783,2025-12-28 14:05:26.456568,2.0
2830,147,2025-09-26 14:05:26.456574,0.0
2831,715,2025-12-16 14:05:26.456578,8.0
2832,957,2025-07-08 14:05:26.456583,4.0
2833,915,2026-01-02 14:05:26.456588,4.0
2834,291,2026-05-12 14:05:26.456593,10.0
2835,680,2026-03-12 14:05:26.456596,10.0
2836,557,2025-11-22 14:05:26.456601,7.0
2837,145,2025-06-27 14:05:26.456606,0.0
2838,376,2026-04-15 14:05:26.456610,3.0
2839,352,2025-06-08 14:05:26.456614,2.0
2840,564,2025-10-30 14:05:26.456619,1.0
2841,657,2025-12-16 14:05:26.456624,9.0
2842,538,2025-08-26 14:05:26.456629,3.0
2843,1197,2026-02-05 14:05:26.456634,
2844,1023,2025-07-24 14:05:26.456639,2.0
2845,879,2025-11-03 14:05:26.456644,5.0
2846,817,2026-02-28 14:05:26.456650,7.0
2847,702,2026-02-12 14:05:26.456654,5.0
2848,452,2026-03-25 14:05:26.456666,10.0
2849,609,2025-12-01 14:05:26.456670,2.0
2850,753,2025-08-20 14:05:26.456675,7.0
2851,519,2025-10-19 14:05:26.456681,5.0
2852,132,2026-01-03 14:05:26.456685,10.0
2853,911,2025-07-31 14:05:26.456690,7.0
2854,830,2025-06-28 14:05:26.456695,9.0
2855,371,2026-01-07 14:05:26.456700,10.0
2856,288,2025-06-20 14:05:26.456705,6.0
2857,1072,2025-12-30 14:05:26.456709,5.0
2858,245,2026-04-23 14:05:26.456714,5.0
2859,932,2025-11-08 14:05:26.456719,9.0
2860,899,2025-06-25 14:05:26.456724,5.0
2861,11,2026-03-04 14:05:26.456728,2.0
2862,557,2026-02-03 14:05:26.456733,3.0
2863,877,2026-02-23 14:05:26.456738,3.0
2864,338,2025-11-22 14:05:26.456742,10.0
2865,397,2025-12-15 14:05:26.456747,4.0
105,822,2026-01-27 14:05:26.456751,9.0
2867,744,2025-11-30 14:05:26.456756,7.0
2868,530,2025-11-13 14:05:26.456760,8.0
2869,382,2026-02-27 14:05:26.456764,0.0
2870,649,2025-08-16 14:05:26.456769,1.0
2871,1081,2025-10-14 14:05:26.456773,1.0
2872,451,2026-05-06 14:05:26.456777,5.0
2873,94,2025-07-11 14:05:26.456782,1.0
2874,601,2026-06-06 14:05:26.456786,10.0
2875,185,2025-12-20 14:05:26.456791,7.0
2876,771,2025-06-27 14:05:26.456795,6.0
2877,598,2025-09-13 14:05:26.456800,8.0
2878,223,2026-04-12 14:05:26.456804,6.0
2879,315,2026-03-26 14:05:26.456810,4.0
2880,45,2025-09-13 14:05:26.456814,9.0
2881,934,2026-03-27 14:05:26.456819,1.0
2882,741,2025-09-26 14:05:26.456823,0.0
2883,1060,2026-01-06 14:05:26.456827,7.0
2884,1021,2026-05-18 14:05:26.456837,3.0
2885,528,2025-10-11 14:05:26.456842,9.0
2886,1038,2026-06-05 14:05:26.456857,5.0
2887,581,2025-10-09 14:05:26.456861,9.0
2888,1094,2025-10-31 14:05:26.456866,4.0
2889,823,2025-11-09 14:05:26.456871,9.0
2890,224,2026-01-01 14:05:26.456876,4.0
2891,670,2025-10-28 14:05:26.456881,4.0
2892,157,2026-04-02 14:05:26.456886,10.0
2893,268,2026-03-03 14:05:26.456892,3.0
2894,430,2025-06-07 14:05:26.456896,2.0
2895,898,2025-10-01 14:05:26.456900,10.0
2896,44,2025-08-02 14:05:26.456907,1.0
2897,463,2025-07-25 14:05:26.456912,5.0
2898,223,2026-04-30 14:05:26.456917,10.0
2899,1188,2025-11-05 14:05:26.456923,0.0
2900,601,2026-01-15 14:05:26.456929,4.0
2901,514,2026-01-30 14:05:26.456935,8.0
2902,929,2025-11-24 14:05:26.456941,7.0
2903,777,2025-06-13 14:05:26.456945,7.0
2904,744,2025-07-02 14:05:26.456950,2.0
2905,883,2025-06-12 14:05:26.456958,3.0
2906,1059,2025-10-28 14:05:26.456963,8.0
2907,771,2026-01-16 14:05:26.456967,6.0
2908,1027,2025-07-15 14:05:26.456973,2.0
106,1131,2025-07-09 14:05:26.456978,3.0
2910,743,2026-04-03 14:05:26.456983,2.0
2911,1111,2025-08-16 14:05:26.457002,9.0
2912,746,2026-01-11 14:05:26.457008,
2913,424,2025-07-01 14:05:26.457012,4.0
2914,1019,2025-11-18 14:05:26.457017,2.0
2915,1033,2026-04-02 14:05:26.457021,9.0
2916,211,2025-09-04 14:05:26.457025,4.0
2917,388,2025-12-06 14:05:26.457030,3.0
2918,18,2026-04-13 14:05:26.457035,10.0
2919,1160,2026-04-15 14:05:26.457039,8.0
2920,702,2025-08-25 14:05:26.457043,6.0
2921,20,2025-11-01 14:05:26.457048,0.0
2922,447,2026-01-30 14:05:26.457053,3.0
2923,1076,2025-09-12 14:05:26.457057,9.0
2924,1029,2025-10-06 14:05:26.457418,8.0
2925,42,2025-09-29 14:05:26.457497,5.0
2926,957,2026-01-04 14:05:26.457504,3.0
2927,584,2025-10-21 14:05:26.457510,8.0
2928,871,2025-12-16 14:05:26.457515,4.0
2929,962,2025-07-04 14:05:26.457520,9.0
2930,281,2025-12-09 14:05:26.457525,6.0
2931,1126,2025-10-21 14:05:26.457530,7.0
2932,891,2026-01-22 14:05:26.457535,1.0
2933,657,2025-08-01 14:05:26.457540,10.0
2934,349,2025-11-30 14:05:26.457545,3.0
2935,454,2025-11-02 14:05:26.457550,2.0
2936,1012,2026-04-20 14:05:26.457554,3.0
2937,630,2025-12-02 14:05:26.457559,9.0
2938,700,2026-01-23 14:05:26.457564,1.0
2939,821,2026-02-26 14:05:26.457570,5.0
2940,1119,2025-11-20 14:05:26.457575,1.0
2941,150,2025-11-28 14:05:26.457581,3.0
2942,738,2026-03-28 14:05:26.457585,10.0
2943,870,2025-09-07 14:05:26.457644,2.0
2944,1146,2025-10-25 14:05:26.457651,2.0
2945,746,2026-02-06 14:05:26.457656,
2946,302,2026-05-28 14:05:26.457661,2.0
2947,185,2025-08-07 14:05:26.457667,
2948,377,2026-06-03 14:05:26.457672,10.0
2949,785,2025-07-23 14:05:26.457677,2.0
2950,1037,2026-02-18 14:05:26.457681,6.0
2951,500,2026-05-25 14:05:26.457686,9.0
2952,370,2025-11-25 14:05:26.457959,8.0
2953,793,2025-11-01 14:05:26.457993,10.0
2954,785,2025-08-19 14:05:26.457999,1.0
2955,69,2025-09-08 14:05:26.458004,1.0
2956,409,2025-10-05 14:05:26.458010,2.0
2957,134,2026-03-28 14:05:26.458016,
2958,285,2026-01-15 14:05:26.458021,8.0
2959,1119,2025-06-25 14:05:26.458026,0.0
2960,1129,2025-10-30 14:05:26.458031,7.0
2961,320,2025-11-05 14:05:26.458036,2.0
2962,1127,2026-05-14 14:05:26.458042,7.0
2963,138,2026-05-18 14:05:26.458046,9.0
2964,679,2025-10-28 14:05:26.458050,0.0
2965,49,2025-08-29 14:05:26.458056,10.0
2966,100,2025-08-13 14:05:26.458062,0.0
72,599,2026-04-20 14:05:26.458067,0.0
2968,754,2025-12-01 14:05:26.458072,10.0
2969,156,2025-08-10 14:05:26.458078,2.0
2970,824,2026-01-09 14:05:26.458082,2.0
2971,174,2025-07-03 14:05:26.458087,0.0
2972,792,2025-06-10 14:05:26.458092,
2973,136,2026-04-09 14:05:26.458097,4.0
2974,317,2025-07-07 14:05:26.458102,6.0
2975,148,2026-02-27 14:05:26.458139,9.0
2976,596,2025-09-29 14:05:26.458144,8.0
2977,1098,2026-06-04 14:05:26.458149,2.0
2978,241,2026-03-23 14:05:26.458153,
2979,661,2025-11-23 14:05:26.458159,
2980,541,2025-09-14 14:05:26.458164,
2981,338,2026-03-06 14:05:26.458168,5.0
2982,259,2026-02-07 14:05:26.458173,4.0
2983,971,2025-12-30 14:05:26.458358,1.0
2984,440,2026-05-22 14:05:26.458401,6.0
2985,1045,2025-06-30 14:05:26.458407,4.0
2986,125,2026-05-31 14:05:26.458412,1.0
2987,160,2026-01-02 14:05:26.458417,3.0
2988,855,2026-03-14 14:05:26.458421,1.0
2989,320,2026-03-09 14:05:26.458426,9.0
2990,1158,2026-01-11 14:05:26.458431,8.0
2991,641,2026-05-03 14:05:26.458435,3.0
2992,196,2025-11-01 14:05:26.458441,7.0
2993,1119,2026-03-11 14:05:26.458446,
2994,308,2025-10-30 14:05:26.458451,2.0
2995,555,2026-01-15 14:05:26.458456,8.0
2996,386,2025-11-20 14:05:26.458514,3.0
2997,214,2025-10-09 14:05:26.458522,6.0
2998,169,2025-07-10 14:05:26.458527,7.0
2999,238,2026-01-04 14:05:26.458531,8.0
3000,669,2025-10-15 14:05:26.458535,9.0
3001,1034,2025-06-23 14:05:26.458540,0.0
3002,59,2026-05-22 14:05:26.458544,5.0
3003,89,2025-08-11 14:05:26.458548,10.0
3004,422,2025-08-09 14:05:26.458552,10.0
3005,304,2025-10-23 14:05:26.458557,1.0
3006,957,2026-02-22 14:05:26.459535,5.0
3007,511,2025-10-17 14:05:26.459554,0.0
